displacement,kilowatts,mileage,price,year,transmission_encoded,type_encoded
1.0,58,1,31804,2023,0,0
1.0,80,1,46700,2023,0,5
1.2,55,245000,7900,2011,0,0
1.6,77,239000,9900,2010,0,0
1.2,47,238800,5100,2006,0,0
1.6,66,202000,8900,2010,0,1
1.4,59,350000,6500,2008,0,0
1.2,43,177541,8300,2009,0,0
1.2,55,204501,8500,2012,0,0
1.9,77,315000,9000,2006,2,2
1.9,66,277000,5300,2001,0,2
1.2,55,219245,8250,2010,0,0
1.4,59,228000,6600,2007,0,0
1.6,66,260000,8500,2010,0,0
1.4,57,245500,7500,2009,0,0
1.4,55,150000,8400,2009,0,1
1.9,77,315000,7500,2005,2,2
1.9,74,234000,5700,2005,0,0
1.9,77,284200,7800,2005,0,2
1.9,66,280000,5600,2001,0,2
1.6,77,230000,12999,2012,0,2
1.6,66,240,10300,2011,0,0
1.6,66,220000,11800,2012,0,1
1.6,77,151200,10900,2011,0,0
1.6,77,183000,13900,2011,0,2
1.6,77,265000,13300,2011,2,2
1.6,77,278000,10750,2010,0,0
1.0,44,210000,11999,2016,0,0
1.6,77,242000,10900,2011,0,2
1.6,77,238000,10200,2009,0,2
1.6,55,230000,10950,2013,0,0
2.0,103,292754,14800,2011,2,2
1.6,77,198000,13600,2010,0,2
1.6,77,236357,12400,2011,0,2
1.6,85,217524,14300,2016,0,2
1.2,63,105000,14400,2014,0,0
1.6,66,357000,10500,2010,0,0
1.6,74,270000,11700,2011,0,2
1.6,77,218453,11700,2010,0,1
1.6,55,265000,11500,2012,0,0
1.6,66,250123,10900,2010,0,0
1.6,77,185000,15550,2015,0,2
2.0,110,215200,18999,2013,0,2
1.6,77,225520,19950,2015,0,2
1.6,81,250000,18800,2016,0,2
1.6,81,237000,18999,2015,0,2
1.6,77,260000,19999,2013,0,2
2.0,125,220000,17500,2012,2,4
1.5,66,123000,19500,2018,0,0
1.6,77,146000,20000,2014,0,2
1.6,81,250000,16500,2016,0,2
1.6,77,266000,16600,2014,0,2
2.0,103,201000,15700,2012,2,2
1.6,77,265000,17500,2014,2,5
2.0,103,280000,15500,2010,0,3
2.0,81,200000,18650,2014,0,5
1.0,51,160000,15800,2018,0,0
2.0,125,322866,18900,2014,2,2
2.0,103,280000,16500,2010,0,2
2.0,103,315000,17300,2011,2,5
1.6,77,295000,17950,2013,0,2
1.6,85,269000,14000,2017,0,2
2.0,103,252000,18300,2010,0,5
1.4,66,248000,18500,2015,2,0
1.6,77,186000,15500,2014,0,2
2.0,103,220551,16500,2012,0,2
2.0,110,215400,18000,2013,0,2
1.6,77,295600,16499,2013,0,2
1.0,70,1,35999,2023,0,0
2.0,110,110000,37800,2019,2,2
1.6,85,172000,30500,2019,2,2
2.0,140,148000,51000,2018,2,5
2.0,110,94000,43000,2018,0,5
2.0,140,200891,34989,2019,2,2
2.0,110,210000,48500,2018,2,5
1.6,88,160000,34900,2016,0,2
2.0,110,6,82866,2023,2,2
2.0,110,175000,42000,2017,2,3
2.0,135,172000,34900,2019,2,2
2.0,140,164000,44900,2016,2,2
2.0,116,20000,67500,2022,2,5
2.0,110,183000,47000,2019,2,5
2.0,110,119542,36400,2018,0,2
2.0,110,230000,36990,2018,0,2
1.6,88,195000,45200,2018,2,2
2.0,140,113000,61999,2019,2,2
2.0,103,190000,43000,2017,2,5
2.0,85,1,53500,2023,0,2
2.0,110,192000,34000,2019,2,2
1.0,81,8,42663,2023,0,5
2.0,110,150000,33500,2018,0,2
2.0,110,98100,32900,2017,0,2
1.6,88,216565,31000,2017,0,2
2.0,110,70000,47000,2018,0,5
1.6,85,130000,38500,2019,2,5
1.6,85,165000,35900,2019,2,5
2.0,110,187000,32000,2018,2,2
1.6,85,158000,30999,2019,2,2
1.4,51,181000,8800,2008,0,0
1.4,59,250000,5999,2007,0,0
2.0,110,260000,7300,2007,0,2
1.2,51,232000,8500,2010,0,0
1.0,63,186000,9300,2010,0,1
1.2,55,180,9200,2011,0,0
1.2,55,256845,8100,2010,0,0
1.9,77,246000,9500,2007,0,2
1.9,77,451315,8100,2009,0,1
1.2,47,172000,4800,2004,0,0
1.4,44,202000,9750,2013,0,0
1.2,55,215701,8950,2011,0,0
1.2,55,213000,9900,2011,0,0
1.2,51,150000,8100,2008,0,0
1.2,51,205000,7300,2008,0,0
1.9,77,298000,8800,2004,0,2
1.4,59,225000,8500,2009,0,1
1.2,55,181452,8750,2010,0,0
1.2,55,250000,6800,2011,0,0
1.2,55,185000,8750,2010,0,0
1.6,66,221320,10500,2011,0,0
1.9,77,210000,11000,2008,0,2
2.0,103,255000,14800,2011,2,2
1.2,55,217000,8900,2013,0,1
1.4,132,202000,12500,2010,2,4
1.2,77,148000,10500,2011,2,1
2.0,103,213356,14500,2012,0,2
1.6,77,280,10600,2013,0,2
1.9,77,213600,13400,2012,0,2
1.2,77,105000,14500,2014,0,2
1.2,77,241056,10600,2010,0,5
1.6,66,234000,12200,2012,0,0
1.6,77,257000,10999,2011,0,0
1.6,77,236789,11500,2012,0,2
2.0,125,171000,14900,2010,0,2
1.6,55,234582,10999,2013,0,0
2.0,125,230500,14800,2011,0,2
1.6,77,270000,13200,2012,0,2
1.6,75,301000,11100,2009,0,2
1.6,77,140000,14500,2013,0,2
1.6,66,153000,10150,2010,0,1
1.6,77,203320,13300,2011,0,2
1.8,118,266500,10500,2009,0,2
1.6,80,188500,17500,2015,0,2
1.0,55,56298,18500,2018,0,0
2.0,103,191000,16900,2009,0,2
1.0,55,116000,13000,2015,0,0
2.0,110,381000,17500,2013,2,2
1.6,81,214000,19000,2014,0,2
2.0,81,150000,15800,2010,0,5
2.0,102,220000,15900,2012,0,2
2.0,103,255000,16700,2009,0,5
1.6,77,233300,19200,2015,2,2
2.0,103,256000,15999,2009,0,5
1.8,118,189000,14490,2010,2,2
2.0,103,225,16800,2010,0,5
1.6,77,250000,18700,2013,0,2
2.0,110,209003,18190,2014,0,2
2.0,103,210000,17499,2011,0,3
1.6,77,220000,17500,2014,0,2
1.6,77,214396,16000,2011,0,2
2.0,103,150000,16000,2009,0,5
3.6,194,306000,16900,2009,2,2
2.0,125,229000,15500,2010,0,5
1.6,77,230000,17300,2012,0,2
2.0,103,291000,15500,2010,2,2
1.6,77,214000,14500,2014,0,2
1.6,85,160000,30900,2018,2,2
1.5,110,25000,38500,2020,2,2
1.6,85,169850,36500,2019,2,5
1.6,85,227000,33900,2018,2,5
1.6,85,189000,35500,2019,2,5
2.0,110,216000,47900,2017,0,5
2.0,110,143000,30500,2017,0,2
2.0,110,201000,45900,2020,2,5
1.0,81,5,49243,2023,2,5
2.0,110,257500,33300,2016,0,2
2.0,110,195000,40500,2018,2,2
2.0,140,74125,63500,2019,2,5
2.0,147,0,90757,2022,2,5
2.0,85,22800,49990,2021,0,2
1.6,88,240680,31500,2015,0,2
1.6,85,161000,34900,2019,2,5
2.0,110,248000,34500,2016,0,2
1.6,88,200000,30000,2017,0,2
2.0,135,133000,35500,2015,2,2
2.0,140,105000,75000,2017,0,5
2.0,110,129000,42900,2017,0,5
2.0,140,234000,39000,2017,2,2
2.0,147,30000,90000,2022,2,5
2.0,110,228000,32800,2017,2,2
2.0,110,155000,45800,2019,2,5
2.0,135,185000,36500,2019,2,2
2.0,110,106000,51900,2017,0,5
1.6,88,220000,29900,2017,0,2
2.0,110,235000,36999,2017,0,2
2.0,103,283631,8800,2004,0,2
1.4,57,250336,5900,2007,0,0
1.9,74,355000,6500,2006,0,0
1.2,55,268486,9250,2011,0,0
1.2,55,232000,8100,2011,0,0
1.6,77,204146,9500,2011,0,0
1.9,81,299620,6999,2005,0,2
1.6,66,216000,8500,2010,0,0
1.2,55,212532,9850,2011,0,0
1.2,47,169521,8000,2006,0,0
1.6,77,204000,8000,2010,0,1
1.9,74,249000,5250,2003,0,0
1.6,77,186000,9500,2011,0,0
1.2,55,220000,8400,2011,0,0
1.9,74,239000,7700,2007,0,0
1.6,55,202350,9800,2010,0,0
2.0,103,293000,8300,2006,0,2
1.4,90,164000,10999,2010,0,2
1.6,77,227000,14500,2010,0,2
2.0,103,234700,14500,2010,2,2
1.2,63,182000,11900,2011,0,0
1.6,77,261868,11000,2011,0,0
1.6,77,217000,11500,2011,0,2
2.0,103,355000,12300,2008,0,2
1.6,66,259000,10900,2012,0,0
1.6,75,203350,11600,2010,0,2
1.9,66,255000,10200,2008,0,2
2.0,103,213000,11999,2010,2,2
1.6,77,232000,11900,2011,0,2
1.2,51,140000,10999,2012,0,0
2.0,103,209000,14000,2011,2,2
1.6,77,320000,11500,2010,0,2
1.6,77,254000,10500,2010,0,2
1.2,77,174000,11200,2012,0,0
1.6,77,215000,14000,2012,2,2
1.4,66,299999,12000,2015,0,0
1.0,44,222000,9950,2015,0,0
1.6,77,214000,11800,2010,0,2
1.6,77,280000,12900,2011,0,2
1.6,66,231255,9999,2010,0,0
2.0,103,229321,13900,2011,0,2
1.6,77,220880,14200,2010,0,2
1.6,81,263000,17300,2014,0,2
1.6,77,294225,16900,2014,0,2
2.0,103,245000,17200,2011,2,5
2.0,128,300000,17000,2009,0,2
2.0,125,254000,15900,2009,0,5
1.6,81,268000,15800,2015,0,2
1.6,77,235000,17800,2013,0,2
1.6,77,217500,18300,2013,0,2
2.0,103,270000,15550,2013,2,2
1.0,70,118000,19300,2017,0,2
1.6,77,317000,15990,2014,0,2
2.0,125,253400,17800,2012,2,2
2.0,103,270000,14500,2011,0,5
1.0,55,72000,15400,2018,0,0
2.0,103,249000,20000,2015,2,2
2.0,147,259028,20000,2011,2,2
1.4,66,175000,19999,2017,0,2
2.0,103,280000,17500,2012,2,3
2.0,125,212489,19000,2011,0,5
1.6,77,312000,17500,2015,0,2
1.0,44,144000,18800,2018,0,0
2.0,110,123500,63900,2018,2,5
2.0,110,151000,33000,2018,0,2
2.0,110,154000,39500,2018,2,5
2.0,135,170000,37500,2016,2,4
2.0,135,210000,31500,2017,0,2
1.6,88,209000,35000,2018,0,2
1.2,55,203000,9500,2010,0,0
1.2,47,216973,5300,2003,0,0
1.9,47,384000,5500,2003,0,0
1.2,44,150000,7700,2010,0,0
1.4,51,230000,7600,2008,0,0
2.0,103,324000,10000,2012,0,2
1.2,55,210560,9200,2010,0,0
1.6,77,150000,7999,2008,0,0
2.0,110,250000,6000,2007,0,2
1.9,81,311000,5500,2000,0,2
1.9,74,220000,7000,2007,0,0
1.2,55,183000,8500,2011,0,0
1.4,59,170000,7600,2009,0,0
1.9,74,150000,5500,2007,0,0
1.9,81,246000,5999,2004,0,2
1.9,81,200038,6800,2001,0,2
1.9,77,272000,9750,2008,0,2
1.9,77,290000,10000,2006,0,2
1.9,77,3000,9500,2007,0,2
2.0,103,245000,10000,2005,0,2
1.2,44,125000,9200,2012,0,0
1.9,74,323000,6000,2007,0,0
1.9,77,275300,8000,2007,0,0
1.2,55,261111,9100,2012,0,0
1.9,47,240000,6000,2002,0,0
1.9,77,198000,9000,2007,0,2
1.6,77,200000,10800,2010,0,2
2.0,81,229546,14299,2012,0,5
1.6,77,247000,12300,2010,0,2
1.6,77,298000,11900,2011,0,2
1.9,77,303000,10500,2008,2,2
1.6,66,220000,11999,2013,0,1
1.6,77,273183,13900,2012,0,2
1.6,66,290000,14900,2014,0,2
1.6,77,270000,13200,2010,2,2
1.6,77,220000,10300,2009,0,2
1.6,77,320000,10900,2011,0,2
1.2,77,200000,10000,2012,0,5
1.6,77,260000,11500,2010,0,2
1.8,118,294000,14500,2011,0,2
1.6,77,192000,14500,2010,0,2
1.8,118,207000,9800,2011,0,2
1.2,44,67000,10300,2012,0,0
2.0,81,275202,10900,2011,0,2
1.2,51,200000,12500,2013,0,0
1.9,77,320000,11500,2010,0,2
1.6,77,301000,11950,2011,0,2
1.8,118,160000,10500,2010,0,2
1.2,44,191321,8500,2013,0,0
2.0,103,245000,8800,2008,0,2
1.8,118,245000,9000,2009,0,2
1.9,66,295000,5500,2005,0,2
1.9,77,270000,9500,2007,0,2
1.6,77,280000,9500,2011,0,0
2.5,120,308000,9500,2007,0,2
1.9,74,312100,4700,2003,0,2
1.2,44,185250,7800,2010,0,0
1.9,66,301000,5800,2003,0,2
1.6,55,208500,10000,2011,0,0
1.4,51,215000,8000,2008,0,0
1.6,66,245000,8999,2010,0,0
2.0,103,250000,8000,2005,0,2
1.4,63,101700,7500,2008,0,0
1.2,55,278000,8450,2010,0,0
1.2,55,270000,8900,2011,0,0
1.2,55,235000,9300,2010,0,0
1.2,55,198000,9700,2010,0,0
1.9,77,340000,8500,2006,0,2
1.6,66,237000,7800,2010,0,0
1.2,55,226000,8980,2010,0,0
1.2,55,193500,9400,2011,0,0
1.9,77,300000,9700,2008,0,2
1.4,55,177777,5300,2005,0,0
1.2,51,180000,6600,2010,0,0
1.9,77,310000,12500,2009,0,2
1.4,90,247810,10000,2011,2,2
1.6,55,205000,10888,2011,0,0
1.6,55,224000,10500,2012,0,0
1.6,77,229514,12599,2012,0,2
2.0,125,358000,13499,2010,0,5
2.0,103,232000,14600,2012,2,2
1.2,63,190000,11900,2015,0,1
1.6,75,222963,12000,2011,0,2
1.6,66,183000,9000,2010,0,1
1.6,77,285000,10999,2010,0,2
1.6,55,236000,11900,2014,0,0
1.0,44,162123,12500,2015,0,0
1.6,77,245000,13499,2009,0,2
1.2,44,123370,11000,2014,0,0
1.6,105,235000,11800,2012,0,0
2.0,103,300000,11000,2007,0,2
1.4,90,167000,11700,2012,0,2
1.6,66,236000,11500,2010,0,1
1.6,77,320937,9900,2013,0,1
1.6,77,265000,12000,2011,0,2
1.6,77,220000,12500,2011,0,2
1.9,77,230000,14000,2009,0,2
1.6,77,337411,12500,2012,0,2
1.8,118,262000,13900,2012,0,2
1.6,77,186930,13900,2013,0,2
1.6,55,196000,12199,2014,0,0
2.0,103,400000,8200,2008,0,2
1.2,40,145000,6350,2011,0,0
1.6,77,310000,7600,2011,0,0
1.2,55,166680,9850,2013,0,0
1.2,44,176000,7900,2011,0,0
1.9,96,232000,7500,2003,0,2
1.9,47,350000,5000,2003,0,0
2.0,103,189000,8100,2006,0,2
1.9,77,287900,8500,2006,0,2
1.6,55,133000,11700,2013,0,0
1.0,44,107001,14999,2017,0,0
1.6,77,300000,11500,2011,0,2
1.6,77,288000,11500,2009,0,2
1.6,77,256719,13990,2011,0,2
1.6,77,285997,14000,2011,0,2
1.6,66,206000,12500,2012,0,0
1.6,77,286000,14000,2011,0,2
1.6,77,282000,10650,2010,0,2
1.6,77,261000,12900,2012,0,2
1.6,77,270000,12900,2012,2,2
1.6,77,244000,12800,2011,0,2
1.9,103,168000,10800,2007,0,2
1.4,66,382000,13000,2016,0,0
1.2,63,217000,10500,2010,0,0
1.6,77,280000,11900,2012,0,2
1.2,77,205000,14999,2013,0,2
1.6,66,254486,13000,2015,0,2
1.6,77,250000,11800,2010,0,2
1.6,77,265500,11999,2012,0,2
1.6,77,270000,12300,2009,0,2
2.0,103,251350,14000,2010,0,2
1.6,77,230000,10400,2011,0,1
1.4,66,248000,14900,2017,0,0
1.6,77,190000,13900,2010,0,2
1.6,66,220000,13850,2011,2,2
1.6,77,263000,11500,2010,0,2
1.6,77,222000,13700,2013,0,2
1.4,77,220000,14500,2015,0,0
2.0,103,245000,14400,2012,0,2
1.6,77,290000,13800,2011,0,2
1.6,77,268323,11500,2009,0,2
1.8,118,158000,11500,2010,0,2
1.9,77,222300,13450,2009,2,2
1.6,77,320000,10600,2011,0,2
1.0,55,150000,14200,2015,0,0
2.0,103,249000,13950,2012,0,2
1.6,77,212000,11800,2012,0,2
1.6,66,245000,11500,2010,0,0
1.6,55,147000,12000,2011,0,0
1.6,77,195000,11700,2010,0,2
1.6,66,195000,11300,2010,0,0
1.6,77,250000,12850,2011,0,2
1.9,77,270000,14300,2009,0,2
1.6,77,290000,9600,2011,0,2
1.4,44,150000,2950,2001,0,0
1.6,77,223000,14250,2009,0,2
2.0,103,325000,11900,2009,0,2
1.6,66,210000,10500,2011,0,0
1.6,66,233757,13900,2013,0,0
1.2,44,137000,9999,2010,0,0
1.2,77,230000,14900,2012,2,5
1.6,77,245000,11500,2010,0,2
1.6,66,250000,12000,2012,0,2
1.6,66,155000,10300,2010,0,0
1.6,77,196500,13650,2011,0,2
1.9,77,350000,11000,2006,0,2
1.6,77,244760,11500,2010,0,2
1.6,77,233000,14900,2012,0,2
1.6,77,235000,12800,2012,2,2
1.6,77,299000,11800,2011,0,2
1.6,55,233000,9900,2012,0,0
1.6,77,208560,9600,2011,0,0
2.0,103,290200,12500,2009,0,2
1.6,77,225000,13000,2010,0,0
2.0,81,270123,12500,2012,0,2
1.6,77,293000,13500,2010,0,2
1.6,77,246368,10800,2012,0,0
1.9,77,299000,10500,2006,0,2
1.0,55,200000,12500,2017,0,0
1.6,77,249000,12500,2012,0,2
1.2,55,228341,8500,2011,0,0
2.0,110,0,84980,2023,2,5
1.2,44,155000,7400,2010,0,0
1.5,110,0,51517,2023,0,2
1.6,66,209000,8999,2013,0,0
1.6,75,218000,6900,2006,0,2
1.6,85,169000,35999,2018,2,5
1.6,85,228000,24450,2019,0,2
2.0,110,106900,32900,2019,0,2
1.0,55,0,10990,2015,0,0
2.0,125,242711,16800,2010,0,2
1.0,44,220000,12000,2016,0,0
2.0,110,223000,36800,2016,0,2
2.0,81,236000,14450,2011,0,5
1.2,47,244000,3750,2005,0,0
1.6,81,250000,17950,2014,0,2
2.0,110,8,82270,2022,2,5
2.0,110,193000,46900,2018,2,2
1.6,77,260000,17500,2015,0,2
2.0,81,241000,14950,2011,0,5
1.6,77,280475,17500,2014,2,2
1.4,63,300000,6600,2009,0,0
2.0,103,235000,16900,2010,0,5
2.0,110,268000,33900,2016,2,2
2.0,103,297000,14000,2009,2,2
1.6,77,318000,12699,2011,0,2
1.6,77,335000,10599,2011,0,1
1.4,55,258652,6600,2006,0,0
1.6,85,150000,24500,2018,0,2
1.6,85,224000,34900,2018,2,5
1.2,55,238945,7950,2011,0,0
1.9,88,270000,4550,2001,0,2
1.9,77,180000,8250,2005,0,2
2.0,85,129000,39900,2021,0,2
1.6,55,248320,11750,2014,0,0
1.6,75,268842,3000,2000,0,2
2.0,103,336330,15300,2011,0,2
1.6,85,129037,33980,2018,2,2
1.6,66,206256,12400,2014,0,0
1.9,74,298000,5500,2005,0,0
1.6,66,233000,10500,2014,0,0
1.9,66,260000,6200,2006,0,2
1.9,74,290000,5499,2005,0,2
2.0,110,240000,20900,2015,0,2
1.6,74,300000,2000,1998,0,2
1.6,81,251000,17900,2016,0,2
1.9,77,230000,11500,2008,0,1
1.6,88,212994,29990,2017,2,2
1.6,81,272,21900,2016,0,2
2.0,103,315000,13950,2012,2,2
1.6,88,225000,28500,2017,2,2
1.9,77,245000,10700,2009,0,2
1.6,77,266455,10000,2011,0,2
1.6,77,203000,17850,2014,2,2
1.6,66,212000,10300,2010,0,0
1.6,77,183000,13900,2010,0,2
1.4,66,229560,13000,2015,0,0
1.6,85,206000,23800,2018,2,2
1.6,88,184000,36000,2018,0,2
2.0,81,22000,22500,2014,0,5
1.6,77,220000,11900,2010,0,2
2.0,103,288100,11450,2009,0,2
1.9,66,265000,6990,2006,0,2
1.6,77,24,14700,2012,0,2
1.6,77,230000,12900,2010,0,2
1.6,88,200000,28900,2018,2,2
2.0,110,217000,23900,2018,0,2
1.6,85,159000,24900,2018,2,2
2.0,103,220000,16999,2012,2,5
2.0,81,300500,13990,2013,0,5
1.6,81,255000,19800,2013,0,2
1.6,77,266000,13950,2010,0,2
1.6,85,60200,32099,2019,0,2
1.6,85,200000,24900,2018,2,2
2.0,110,106000,35000,2018,0,2
1.6,77,240000,11500,2010,0,2
1.6,77,216456,14999,2011,0,5
1.4,66,99000,15800,2014,0,0
2.0,110,225000,36000,2016,2,2
2.0,110,194000,27900,2016,0,3
1.2,51,189000,6999,2009,0,1
1.6,77,275000,21000,2013,0,2
1.6,77,282000,12350,2011,0,2
1.6,85,189000,28800,2017,0,2
1.6,85,178000,28800,2018,0,2
1.6,85,205000,38900,2018,0,5
2.0,85,23000,3600,2000,0,2
1.6,85,181000,38900,2018,2,5
2.0,110,150000,59000,2020,2,2
2.0,110,136000,57000,2020,2,2
2.0,110,228000,29900,2018,2,2
1.9,66,375000,9000,2007,0,2
1.2,44,210000,6750,2008,0,0
1.2,63,230000,20000,2017,0,2
1.2,51,238000,3700,2007,0,0
1.6,77,172000,12700,2011,0,2
2.0,140,200000,60000,2019,2,5
2.0,85,72000,44900,2020,0,2
1.6,85,210612,24500,2019,2,2
1.6,88,192000,27700,2016,0,2
2.0,103,313000,15000,2010,0,5
2.0,140,133000,63000,2019,2,2
1.5,110,5,45000,2023,0,2
2.0,103,232000,14200,2012,2,2
2.0,110,115500,38600,2017,2,2
1.6,77,279000,11500,2010,0,2
2.0,103,328000,10800,2007,2,2
1.2,55,186000,7999,2011,0,0
2.0,147,53000,74000,2021,2,2
1.9,77,205000,12800,2009,0,2
1.6,85,130000,26900,2018,2,2
1.6,85,145000,28350,2017,0,2
1.6,77,270000,11350,2010,0,2
2.0,162,12000,73000,2022,2,2
2.0,85,0,53350,2023,0,2
1.6,77,278000,11900,2010,0,2
1.4,112,85000,24000,2018,0,2
1.6,85,242000,28900,2017,2,2
1.6,77,261421,10599,2011,0,1
2.0,81,226200,17999,2012,0,5
1.9,74,285121,4900,2001,0,0
2.0,147,5,96576,2023,2,2
2.0,81,227000,19900,2014,0,5
1.6,66,288900,13500,2014,0,2
2.0,147,5,102675,2023,2,2
2.0,103,208000,14800,2010,0,5
1.6,77,269000,12450,2012,0,2
1.6,77,270000,13299,2013,0,2
1.6,81,251000,17800,2014,0,2
1.6,85,321000,18600,2017,0,2
1.6,77,237000,14900,2012,0,2
1.6,85,220000,30900,2018,0,5
2.0,103,236000,13700,2011,0,2
1.9,77,210000,8900,2007,0,2
1.6,77,200000,12299,2010,0,2
1.6,77,211000,12999,2012,0,2
2.0,103,253702,24000,2014,2,5
2.0,81,230,16990,2010,0,5
1.9,77,189000,8300,2007,0,2
1.6,85,178000,34500,2018,0,5
1.6,85,64667,35000,2019,0,2
1.2,55,264000,8799,2011,0,0
2.0,110,270854,19900,2016,2,2
2.0,81,232854,14899,2010,0,5
2.0,110,191085,25990,2016,0,3
1.2,51,150000,8400,2010,0,0
1.2,63,147000,10500,2014,0,0
2.0,110,213700,27200,2019,2,2
1.6,81,192000,18900,2015,0,2
2.0,105,230000,7000,2005,0,2
1.6,77,270000,18900,2013,2,2
2.0,135,286000,26000,2014,2,2
2.0,103,291444,15000,2010,2,2
2.0,103,276000,13650,2011,0,2
1.6,85,105000,28000,2018,0,2
1.6,66,156980,12300,2012,0,0
1.6,77,261000,17000,2014,2,2
1.6,85,179943,25800,2019,2,2
1.6,88,141996,31500,2016,0,2
2.0,103,283000,15800,2010,0,5
1.3,43,200000,1400,2000,0,0
1.6,74,320000,3400,2001,0,2
1.6,85,152809,27990,2017,2,2
2.0,103,215000,16900,2011,0,5
2.0,125,255000,24000,2011,2,2
1.2,44,154000,8900,2011,0,0
2.0,110,280356,26990,2017,2,2
1.6,77,235000,12650,2010,0,2
2.0,103,77000,34800,2018,0,2
2.0,103,263000,17500,2012,2,3
1.6,88,267000,28900,2015,0,2
1.6,77,224121,12900,2013,0,2
1.2,63,212302,8800,2010,0,0
1.6,85,199082,27200,2018,2,2
1.9,47,206185,6800,2005,0,0
2.0,147,221968,11900,2008,0,2
1.9,77,360000,8400,2005,0,2
1.9,47,393081,4600,2001,0,0
2.0,140,172952,41650,2018,2,2
1.6,85,160000,30900,2018,2,2
1.6,77,301495,18700,2015,0,2
1.6,77,320000,10900,2010,0,2
1.9,77,226743,9500,2008,0,0
2.0,103,167000,16900,2010,0,5
2.0,103,225000,25900,2014,2,5
1.4,118,135000,11900,2011,0,2
1.2,44,196000,9100,2010,0,0
1.6,77,248000,11800,2010,0,2
1.9,66,300000,6000,2003,0,2
1.9,77,258777,14700,2010,0,2
1.9,66,278000,5300,2005,0,2
1.9,77,324000,7500,2004,0,2
1.2,55,205000,9400,2011,0,0
2.0,125,153500,24000,2012,0,4
2.0,110,275387,15500,2016,2,2
1.2,40,129509,4100,2003,0,0
1.6,81,2,18300,2014,0,2
1.6,85,161200,33900,2019,0,5
2.0,103,286000,22890,2014,0,5
1.6,77,230000,21400,2013,0,2
1.6,77,205431,18290,2014,0,2
1.2,55,259000,8599,2011,0,0
1.2,55,219345,8950,2011,0,0
1.4,66,68000,20500,2018,0,2
1.4,51,150000,8000,2009,0,0
1.4,81,315000,21400,2017,2,2
2.0,103,280000,9500,2007,0,2
2.0,125,200000,15400,2012,0,5
2.0,103,248323,14800,2011,2,2
1.6,77,241000,10999,2010,0,2
1.6,85,186000,27900,2020,0,2
1.6,77,225500,11990,2011,0,2
1.6,77,291000,14200,2011,0,2
2.0,110,295000,22750,2017,2,2
1.2,51,210000,8500,2013,0,0
1.4,55,222000,5500,2005,0,0
1.6,66,187000,9400,2012,0,0
1.2,55,247000,8599,2010,0,0
1.6,77,240240,15000,2012,0,2
2.0,110,154000,28900,2016,0,3
2.0,103,335000,8100,2004,0,2
2.0,81,116500,15950,2010,0,5
1.6,85,145000,25000,2017,0,2
1.6,77,225000,13400,2011,0,2
1.6,77,280000,11500,2010,0,2
2.0,110,101386,36500,2018,0,2
1.6,77,284000,11900,2014,0,0
1.6,77,303000,13400,2010,0,2
2.0,103,300000,9999,2007,0,2
1.9,77,150000,12900,2009,0,2
1.6,88,110000,33500,2017,0,2
1.6,77,293000,19800,2014,0,2
1.6,77,269000,11000,2012,0,2
1.6,77,215000,14300,2012,0,2
2.0,180,68000,55000,2019,2,5
1.6,66,236000,10400,2013,0,1
2.0,110,165999,28900,2017,0,2
1.6,77,257000,14900,2011,0,5
2.0,103,230000,15500,2012,2,5
2.0,110,190000,25900,2015,0,3
2.0,110,190000,48990,2017,2,5
2.0,110,293000,19800,2016,0,2
1.6,85,290000,19900,2016,2,2
1.6,85,181602,24500,2018,0,2
2.0,110,164000,56900,2019,2,5
2.0,110,110164,33500,2018,2,2
1.2,77,203400,10950,2011,0,0
1.6,85,178000,26900,2019,0,2
1.6,77,153979,20500,2013,0,2
1.2,44,128000,6950,2008,0,0
2.0,110,162321,27500,2018,2,2
1.0,85,115452,24900,2019,0,0
1.6,77,270000,19800,2013,0,2
1.6,77,236000,12900,2011,0,2
1.5,110,1,54300,2023,2,5
1.4,66,138000,25990,2018,2,0
2.0,110,240000,50000,2018,2,5
1.6,66,265000,18500,2015,0,2
1.9,47,250000,4000,2003,0,0
2.0,125,238600,26280,2014,2,2
1.6,85,195000,26900,2019,2,2
1.6,85,149000,22499,2017,0,2
1.6,77,95000,17300,2014,0,2
2.0,140,180800,49900,2018,2,5
1.8,118,256000,10500,2009,2,2
1.6,85,206000,24400,2017,2,2
2.0,140,251460,42999,2015,2,2
1.9,77,305000,7950,2008,0,2
2.0,110,300000,6700,2007,0,2
1.6,88,213476,32250,2018,2,2
1.6,77,158444,10850,2010,0,0
1.6,77,233000,12500,2010,0,2
1.2,63,265000,9000,2010,0,0
2.0,110,57000,36500,2019,2,2
2.0,110,261000,19999,2014,2,2
1.6,66,280980,9000,2012,0,0
2.0,110,109000,42999,2019,0,5
1.6,75,186000,7500,2006,0,2
1.4,132,126000,15500,2012,2,0
1.2,44,122575,9800,2010,0,0
2.0,85,70057,46980,2020,0,2
1.6,55,220000,8800,2012,0,0
1.6,88,86551,39980,2017,2,2
2.0,110,116705,54980,2018,0,5
1.6,85,102545,29980,2018,0,2
1.6,85,147323,35980,2019,2,2
1.6,77,175000,14500,2012,0,2
1.6,81,235000,18500,2015,0,2
1.6,77,240000,13900,2011,0,2
1.6,75,312450,6200,2004,0,2
1.9,74,252000,5200,2005,0,0
2.0,110,217000,30999,2019,2,2
